,Unnamed: 0,artist,song,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,clusters
1138,1138,ABREU,Kaikki paljaana (feat. Mikael Gabriel),0.607,0.428,5,-10.094,1,0.0468,0.459,0.0,0.255,0.509,79.888,2ZHFxl8w3D3dkbUWNnifsu,198093,6
1139,1139,ABREU,Kaikki mussa rakastaa kaikkea sun,0.8,0.521,1,-6.204,1,0.137,0.344,0.000471,0.159,0.723,120.958,3WQzjw9Ghp00EzCnz0UuYz,224947,0
1140,1140,ABREU,Bandana,0.74,0.762,11,-5.16,1,0.0756,0.251,6.99e-05,0.108,0.716,100.03,70tEoLFWtb6sk7OSlSAa7H,161853,0
1141,1141,ABREU,Kylmästä lämpimään,0.717,0.907,5,-4.231,0,0.0509,0.18,7.03e-06,0.24,0.966,90.02,7rE4B853YGWod1MPAKQHMw,232053,7
1142,1142,ABREU,Music Everywhere,0.615,0.959,9,-4.638,1,0.115,0.149,0.0,0.467,0.68,142.005,0U9qMXM2P0KtXAaGoBNQmH,194853,2
1143,1143,ABREU,Stereo,0.553,0.891,0,-4.895,1,0.047,0.000165,0.0,0.183,0.565,124.992,32Yj02lvdYeaUcDtxu4w8t,244400,0
1144,1144,ABREU,End Of Love,0.518,0.776,8,-5.356,0,0.0364,0.234,1.27e-05,0.131,0.494,83.652,23LXXycA1mdUutZnI1jOgg,221320,7
1145,1145,ABREU,Vinegar - Original Radio Mix,0.661,0.826,9,-4.638,0,0.0304,0.00188,0.00135,0.204,0.972,125.001,3AS8dkddtZNmn87X9WJTln,218600,7
1146,1146,ABREU,Ivory Tower,0.67,0.73,8,-5.78,0,0.0313,0.0747,0.0,0.37,0.785,108.024,62IJoIWjfyte68XLd989aT,225213,7
1147,1147,ABREU,Worst Part Is Over (feat. Redrama),0.675,0.729,4,-5.375,0,0.178,0.182,1.74e-06,0.0885,0.735,90.033,3cgRZroRvUm80CpemDiqHt,215907,7
1148,1148,Kristiina Brask,Tuulilasin nurkkaan,0.614,0.532,6,-4.288,0,0.0237,0.268,1.85e-05,0.0838,0.4,84.959,2wc2eQzlnPPjqBlLAH4pTS,232533,4
1149,1149,Katri Ylander,Välitunnilla,0.556,0.752,7,-6.519,0,0.0288,0.00957,0.000325,0.143,0.392,124.007,1era8LgVvIKGlbZDtGbdrn,231413,7
1150,1150,Katri Ylander,Onko vielä aikaa?,0.425,0.64,9,-6.365,1,0.0319,0.0755,0.0,0.0802,0.359,159.778,72GnqdyP96ga16ecs6kKuc,198880,1
1151,1151,Katri Ylander,En koskaan,0.504,0.557,9,-6.864,1,0.0284,0.113,0.0,0.119,0.339,147.943,18Yps7XB1xmpW3X8Y1vqOQ,218960,1
1152,1152,Katri Ylander,Valehdellaan,0.543,0.889,0,-6.926,1,0.081,0.082,2.26e-05,0.114,0.569,141.919,4AHLwKouR4vQMK15rj2l09,253160,1
1153,1153,Juha Tapio,Jotain Niin Oikeaa,0.698,0.614,7,-8.256,1,0.0262,0.121,2.32e-06,0.341,0.696,114.938,3lptv5Ztu0qRLDjqBDTDPT,227173,0
1154,1154,Juha Tapio,Kaksi puuta,0.352,0.642,5,-5.722,1,0.0318,0.273,0.0,0.212,0.356,179.747,4bigUKge5rD6igAkY7Ecpo,255613,1
1155,1155,Juha Tapio,Pettävällä jäällä,0.636,0.214,7,-11.715,0,0.0398,0.918,1.36e-06,0.269,0.383,103.518,5SupfKGl0Ik6JtseaxEQ0f,202720,6
1156,1156,Arttu Wiskari,Sirpa - feat. Ulpu,0.722,0.881,7,-6.659,0,0.0676,0.362,0.0,0.103,0.899,93.993,0BcuZ4l1uTFnf4XQio0lng,207080,7
1157,1157,Arttu Wiskari,Kahvimaito,0.711,0.907,8,-4.963,0,0.0376,0.00936,0.0,0.336,0.713,116.0,4eSmWkVsZHb9dG6eyeIN46,243800,7
1158,1158,Classified,3 Foot Tall,0.609,0.742,11,-5.739,0,0.0989,0.25,0.0,0.641,0.523,75.892,4EkXHwwBPQvd8mEdP3wOVB,220947,2
1159,1159,Katy Perry,Chained To The Rhythm,0.446,0.793,0,-5.365,1,0.156,0.089,0.0,0.211,0.47,189.891,5ndfVSDyPq90jaIUhNPeby,237915,1
1160,1160,Dj Slim D,I Got Two Phones,0.632,0.583,7,-7.44,0,0.135,0.215,8.43e-06,0.409,0.184,121.764,72ZxpfXEOPHMmqmYD0LpkR,241291,4
1161,1161,Mikael Gabriel,Liikaa Sussa Kii,0.635,0.719,4,-4.233,1,0.0325,0.102,0.0,0.159,0.465,122.945,0MEuAbpzkCXjFu2ey5vKaD,232948,0
1162,1162,G-Eazy,Tumblr Girls,0.663,0.406,1,-9.639,1,0.187,0.104,0.00639,0.109,0.325,121.966,3S9ZWhytKUDCTUWrj0Rouo,255680,4
1163,1163,JAY-Z,Empire State Of Mind,0.502,0.955,11,-1.533,1,0.381,0.0265,0.0,0.265,0.818,173.526,7o5ch75GlnzdIsYQQ4oKZu,277107,1
1164,1164,JAY-Z,Ni**as In Paris,0.789,0.858,1,-5.542,1,0.311,0.127,0.0,0.349,0.775,140.022,4Li2WHPkuyCdtmokzW2007,219333,0
1165,1165,JAY-Z,Numb / Encore,0.687,0.793,2,-4.254,1,0.166,0.0603,0.0,0.582,0.751,107.045,5sNESr6pQfIhL3krM8CtZn,205733,2
1166,1166,JAY-Z,No Church In The Wild,0.654,0.75,8,-7.509,0,0.105,0.246,0.0178,0.167,0.557,92.78,3Osd3Yf8K73aj4ySn6LrvK,272507,7
1167,1167,Rihanna,American Oxygen,0.232,0.744,2,-6.227,1,0.114,0.0508,0.0,0.266,0.522,78.921,539HpTjkmnhbPn3p7mjByN,320161,4
1168,1168,Kygo,It Ain't Me (with Selena Gomez),0.64,0.533,0,-6.596,1,0.0706,0.119,0.0,0.0864,0.515,99.968,3eR23VReFzcdmS7TYCrhCe,220781,4
1169,1169,Pyhimys,Äiti anna anteeks,0.554,0.747,1,-6.73,1,0.116,0.0682,0.0,0.114,0.678,74.85,2PcxqqlWxVnu9y3b9pWONp,220747,0
1170,1170,Gym Class Heroes,Ass Back Home (feat. Neon Hitch),0.716,0.838,10,-4.289,1,0.0513,0.134,0.0,0.148,0.646,130.034,3bfqkspKABT4pPicm6wC9F,222213,0
1171,1171,Kendrick Lamar,Poetic Justice,0.779,0.572,6,-9.985,0,0.378,0.157,0.0,0.246,0.647,135.956,3MLOAIJNWWS8FQpvdaiKR7,300160,5
1172,1172,Migos,Slippery (feat. Gucci Mane),0.92,0.675,1,-5.661,0,0.263,0.307,0.0,0.104,0.749,141.967,6p8NuHm8uCGnn2Dtbtf7zE,304041,7
1173,1173,Drake,Sneakin’,0.806,0.558,8,-6.538,1,0.172,0.00496,1.45e-06,0.16,0.26,85.011,4ckuS4Nj4FZ7i3Def3Br8W,251333,4
1174,1174,DeJ Loaf,Me U & Hennessy (feat. Lil Wayne),0.417,0.551,2,-8.361,1,0.272,0.56,0.0,0.129,0.216,86.848,4TSDz7xZtxIXeKwiOuCe25,224972,6
1175,1175,Kanye West,Famous,0.469,0.754,6,-3.664,1,0.13,0.0679,0.0,0.106,0.421,174.068,3p6fkbeZDIVqapfdgQe6fm,196040,1
1176,1176,Migos,Bad and Boujee (feat. Lil Uzi Vert),0.926,0.666,11,-5.314,1,0.244,0.0611,0.0,0.123,0.168,127.079,4Km5HrUvYTaSUfiSGPJeQR,343150,4
1177,1177,Big Sean,Bounce Back,0.78,0.575,1,-5.628,0,0.139,0.106,0.0,0.129,0.273,81.502,0SGkqnVQo9KPytSri1H6cF,222360,4
1178,1178,Big Sean,No Favors,0.482,0.781,11,-5.334,1,0.411,0.629,2.87e-06,0.413,0.336,57.967,1MksGqIztTT6M9R1ErKVs8,325840,2
1179,1179,ScHoolboy Q,"3 on (feat. Tinashe, Drake)",0.797,0.569,9,-8.554,1,0.112,0.153,0.0,0.296,0.51,101.02,267ZRvvVgsGPevJuvEGyug,249839,4
1180,1180,Katy Perry,Birthday,0.715,0.664,11,-5.113,1,0.0702,0.0938,2.5e-06,0.116,0.839,126.063,109Vtt6NArbNNkDSUuFIP6,215042,0
1181,1181,Ariana Grande,Break Free,0.686,0.692,7,-5.325,0,0.0454,0.0063,4.54e-05,0.251,0.23,129.947,4E8KoNTXZnWDE3cCjjw8FU,214693,7
1182,1182,Enrique Iglesias,Bailando - Spanish Version,0.699,0.79,7,-3.51,1,0.115,0.0501,1.81e-06,0.0309,0.959,90.922,4gV2hfZ6GyKDf615GDjpc8,242427,0
1183,1183,5 Seconds of Summer,Don't Stop,0.559,0.957,8,-2.933,1,0.0625,0.00359,8.13e-05,0.0476,0.896,149.944,1UOOmpuCQn0uZH2QVBf5nR,170496,0
1184,1184,Aste,Only One,0.567,0.832,2,-4.337,1,0.0824,0.000726,0.0,0.0795,0.492,122.0,6tBj7z0nVIKkNVOi39PU78,240413,0
1185,1185,Zedd,I Want You To Know,0.561,0.877,9,-2.215,0,0.0659,0.00621,8.11e-06,0.28,0.375,130.003,6izhPbUU3CeMYvTT74YHnb,238800,7
1186,1186,Sabrina Carpenter,Thumbs,0.73,0.718,8,-3.496,1,0.0478,0.0284,0.0,0.0892,0.127,135.045,6WC5fhc9XMaCrUNKNjm9xE,216467,1
1187,1187,Imagine Dragons,Believer,0.77,0.787,10,-4.402,0,0.113,0.0482,0.0,0.108,0.699,125.013,6VRghJeP6I0w1KxkdWFfIh,203782,7
1188,1188,Britney Spears,"Ooh La La (from ""The Smurfs 2"")",0.69,0.568,6,-4.501,1,0.0525,0.0165,6.98e-06,0.111,0.728,128.059,7bpvfjoneSQvW0tbtVm1Jk,257493,0
1189,1189,Britney Spears,Radar,0.648,0.664,4,-6.617,0,0.164,0.25,1.18e-06,0.33,0.484,127.917,1DtLEy4iQrVQPaBNFw8zIt,228613,7
1190,1190,Miranda Cosgrove,Leave It All To Me (Theme from iCarly) (feat. Drake Bell),0.233,0.8,7,-5.543,1,0.105,0.00294,0.0,0.0594,0.564,209.767,7CMIy0uwXyeBv2MvaEUJM1,158413,1
1191,1191,Laura Närhi,Tämä on totta,0.596,0.85,11,-6.317,0,0.033,0.0154,0.0157,0.318,0.48,130.078,57wQPQnNjbf6ltxfyDyefN,274480,7
1192,1192,G-Eazy,Been On,0.656,0.638,1,-7.764,0,0.331,0.0038,1.76e-05,0.106,0.224,160.216,4K0zMUoKybQpmyb9Y3y8mJ,208500,5
1193,1193,DeJ Loaf,We Winnin',0.694,0.506,0,-5.625,1,0.0556,0.0966,0.0,0.336,0.327,138.01,4mOzCl91PC3VqkiPjerm5d,231373,4
1194,1194,Kanye West,Waves,0.571,0.573,10,-4.533,1,0.0383,0.0391,8.64e-06,0.331,0.0542,96.122,1hwSyhPlmRgiOHg7MiFXbu,181573,4
1195,1195,Kanye West,Champions,0.692,0.774,6,-2.48,0,0.0876,0.0623,0.0,0.873,0.349,134.952,2nBI3iWLhupR7LyAJ5GGkE,334253,2
1196,1196,Alessia Cara,"How Far I'll Go - From ""Vaiana""",0.309,0.544,9,-9.621,1,0.352,0.155,0.000265,0.0727,0.16,180.979,077IVIW6uv1lL78x7a3Oc3,175517,1
1197,1197,Ayo & Teo,Rolex,0.797,0.88,1,-2.534,1,0.04,0.0813,0.0,0.272,0.779,144.925,6KBOvrddbomdb9dkarvwCl,238379,0
1198,1198,Zedd,Stay (with Alessia Cara),0.679,0.634,5,-5.024,0,0.0654,0.232,0.0,0.115,0.498,102.013,0dA2Mk56wEzDgegdC6R17g,210091,7
1199,1199,Julia Michaels,Issues,0.683,0.427,8,-6.827,1,0.0777,0.368,0.0,0.0604,0.426,113.634,1sXUWdKx03aP9Gmzft58rt,176347,4
1200,1200,FRENSHIP,1000 Nights,0.594,0.709,6,-9.541,0,0.0377,0.0315,0.0562,0.0738,0.587,90.001,5fIq2ovEhDIyV5Hx1epC4c,240293,4
1201,1201,FÄIS,Used To Have It All,0.62,0.878,5,-4.538,0,0.0436,0.156,9.17e-06,0.578,0.665,125.026,46HWwWIq2piTvm6nYmSDSY,198191,2
1202,1202,Ed Sheeran,Galway Girl,0.624,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943,0afhq8XCExXpqazXczTSve,170827,0
1203,1203,The Chainsmokers,Something Just Like This,0.607,0.649,11,-6.695,0,0.0362,0.0306,2.46e-05,0.174,0.505,102.996,1dNIEtp7AY3oDAKCGg2XkH,247627,7
1204,1204,Luis Fonsi,Despacito (Featuring Daddy Yankee),0.66,0.786,2,-4.757,1,0.17,0.209,0.0,0.112,0.846,177.833,4aWmUDTfIPGksMNLV2rQP2,228200,1
1205,1205,Bruno Mars,That's What I Like,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,0KKkJNfGyhkQ5aFogxQAPU,206693,0
1206,1206,Ed Sheeran,Happier,0.522,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.236,89.792,2RttW7RAu5nOAfq6YFvApB,207520,6
1207,1207,Ed Sheeran,Dive,0.761,0.386,4,-6.158,1,0.0399,0.355,0.0,0.0953,0.526,134.943,51ChrwmUPDJvedPQnIU8Ls,238440,4
1208,1208,Ed Sheeran,New Man,0.78,0.745,7,-3.97,1,0.145,0.0559,0.0,0.0595,0.862,94.026,5HDPtsnyb3maFmPL8LLUTG,189280,0
1209,1209,Ed Sheeran,What Do I Know?,0.838,0.492,1,-5.69,0,0.038,0.251,0.0,0.262,0.895,115.092,2pJZ1v8HezrAoZ0Fhzby92,237333,7
1210,1210,Calvin Harris,Slide (feat. Frank Ocean & Migos),0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,6gpcs5eMhJwax4mIfKDYQk,230813,7
1211,1211,OneRepublic,I Lived,0.595,0.858,9,-5.393,1,0.0446,0.0828,0.0,0.234,0.32,119.991,2QAHN4C4M8D8E8eiQvQW6a,234440,1
1212,1212,Maroon 5,Wipe Your Eyes,0.605,0.916,4,-3.632,0,0.0365,0.0659,0.0,0.16,0.609,137.046,2R3xYIBgCPatvdPRwceB3C,214853,7
1213,1213,Sunrise Avenue,Hollywood Hills,0.532,0.745,0,-5.914,1,0.035,0.00615,0.0102,0.1,0.36,137.97,3uht5bVvbiE54iQwtrab1e,210640,1
1214,1214,Tehosekoitin,Hetken Tie On Kevyt,0.582,0.762,2,-6.915,0,0.0343,0.0616,0.0024,0.12,0.279,89.983,5oV9em1jJwGacNVyd11o9A,242200,4
1215,1215,Bruno Mars,Just the Way You Are,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,47Slg6LuqLaX0VodpSCvPt,220734,0
1216,1216,Timi Lexikon,Tää kesä,0.717,0.659,10,-5.548,0,0.0745,0.0496,0.0102,0.364,0.671,94.035,1K6sNj78D8MN4NLAcTvmH8,212560,7
1217,1217,Bruno Mars,The Lazy Song,0.794,0.711,8,-5.124,0,0.0699,0.3,0.0,0.0955,0.955,174.915,386RUes7n1uM1yfzgeUuwp,189109,7
1218,1218,Bruno Mars,Count on Me,0.589,0.389,0,-5.972,1,0.028,0.851,0.0,0.0772,0.501,89.1,3B5UbSndRz907IZhhmUfLi,197470,6
1219,1219,fun.,We Are Young (feat. Janelle Monáe),0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,3ehrxAhYms24KLPG8FZe0W,250627,1
1220,1220,Britney Spears,I Wanna Go - Desi Hits! Remix produced by DJ Lloyd ft Sonu Nigam,0.662,0.778,10,-7.777,1,0.1,0.0129,7.31e-05,0.364,0.736,129.986,50havGHYqqdpOYWNehcAIT,277067,2
1221,1221,Britney Spears,Private Show,0.753,0.456,2,-5.892,1,0.0419,0.221,0.0,0.449,0.523,112.519,1Pk4BGCEwlTKgDhKNZUbRg,235293,2
1222,1222,Britney Spears,Man On The Moon,0.711,0.668,7,-5.962,0,0.0385,0.0311,9.51e-06,0.101,0.318,110.026,1Jp3egueDGwbrgylNPws6F,226640,7
1223,1223,Britney Spears,Do You Wanna Come Over?,0.751,0.696,4,-6.027,1,0.0657,0.00618,0.00258,0.107,0.446,121.0,29MOQfRQS4b7ptGsbbSRVi,203360,0
1224,1224,Britney Spears,Love Me Down,0.657,0.645,2,-6.52,0,0.0603,0.00592,0.000199,0.236,0.658,91.988,2E8MXBzwmLJPXzhqoziRRe,198640,7
1225,1225,Britney Spears,Liar,0.59,0.776,6,-5.272,0,0.0705,0.00705,1.69e-05,0.414,0.81,159.946,5hj8bVmhltSOVIXY9HNFi8,196613,2
1226,1226,Britney Spears,Better,0.657,0.824,1,-3.155,1,0.0347,0.0189,0.00108,0.0859,0.76,96.996,31fsj6wSyLkOGVWDsJAsAF,189933,0
1227,1227,Britney Spears,Invitation,0.367,0.652,6,-7.171,1,0.109,0.0332,6.88e-05,0.0947,0.156,112.37,1u8hPl2tPFAi4ArBKxwBPS,199987,4
1228,1228,Britney Spears,Body Ache,0.696,0.587,3,-6.992,0,0.059,0.128,2.17e-05,0.106,0.581,128.003,45MpoG2B3CEHoZa8OhrAw2,205600,7
1229,1229,Britney Spears,Til It's Gone,0.587,0.693,1,-5.348,0,0.0614,0.0187,0.0,0.165,0.396,127.991,6I9livBOOwAOV5YcVa9Npk,222640,7
1230,1230,Britney Spears,Passenger,0.478,0.856,11,-4.274,1,0.101,0.127,0.0,0.158,0.339,89.863,3ZmxqcNIPVDOLVgyjQW4Lb,220120,4
1231,1231,Britney Spears,Chillin' With You (feat. Jamie Lynn),0.75,0.752,1,-5.776,1,0.0399,0.209,9.14e-05,0.131,0.527,140.001,5zNkxQzn7HNUyYTSUnw577,218347,0
1232,1232,Britney Spears,Don't Cry,0.678,0.515,11,-6.313,0,0.0326,0.34,0.0,0.641,0.513,139.931,7z7CFkyOOAggoMDoSQgZvA,194240,2
1233,1233,Britney Spears,Now That I Found You,0.526,0.731,6,-4.901,1,0.0459,0.083,0.000787,0.0557,0.491,128.04,4Rl494Qkp0qaVltXd4sMYX,256440,1
1234,1234,Britney Spears,Hold On Tight,0.521,0.512,5,-6.169,1,0.0279,0.0581,0.0,0.0972,0.125,127.963,2IgAZXJy3eXiJh393yu0b3,207280,4
1235,1235,Britney Spears,Brightest Morning Star,0.457,0.613,7,-5.741,1,0.056,0.56,0.0,0.0927,0.317,159.876,7MXf5oS9bilbC70ii9YWbf,179800,1
1236,1236,Britney Spears,(Drop Dead) Beautiful (feat. Sabi),0.772,0.768,11,-4.52,0,0.0741,0.0414,0.0,0.0903,0.713,119.959,5Zvzva2gweeEU46XEeeFSa,216400,7
1237,1237,Britney Spears,Seal It with a Kiss,0.644,0.734,2,-5.234,0,0.0554,0.175,0.0,0.0484,0.56,124.988,1gilYs9AY8a75q275GTkiY,206320,7
1238,1238,Britney Spears,Big Fat Bass (feat. will.i.am),0.777,0.71,0,-4.717,1,0.0919,0.0295,0.0,0.192,0.673,129.945,0IH4zvPl1szWeMwzPR0QhD,284840,0
1239,1239,Britney Spears,Inside Out,0.627,0.713,11,-5.656,0,0.0612,0.226,0.0,0.107,0.53,119.929,1MXmaCZEtfPrCbtYjJIbzl,218027,7
1240,1240,Britney Spears,Gasoline,0.757,0.733,7,-4.722,1,0.0511,0.178,4.47e-06,0.101,0.552,119.984,5AcTuYSmbmcZA8kiLE4bAR,188427,0
1241,1241,Britney Spears,He About To Lose Me,0.729,0.797,10,-4.77,0,0.0278,0.122,0.00117,0.155,0.722,110.005,6I0qecpzVh73WBMty1Ln02,228853,7
1242,1242,Britney Spears,Don't Keep Me Waiting,0.651,0.964,11,-4.446,0,0.0507,0.000255,0.00678,0.23,0.783,124.994,37nrVLa3bsKIc9c2NChf0h,201067,7
1243,1243,Britney Spears,Selfish,0.722,0.622,11,-5.426,0,0.0321,0.0114,1.64e-06,0.0664,0.787,122.038,2w3PyJC61SAVM7KR6tyDwF,223947,7
1244,1244,Britney Spears,If U Seek Amy,0.717,0.587,4,-7.296,0,0.0339,0.0192,0.0,0.0523,0.544,129.954,2hdy9Wt9qp7M7d0U3ossu2,216520,7
1245,1245,Britney Spears,Shattered Glass,0.831,0.489,0,-6.475,0,0.0533,0.0483,1.33e-05,0.074,0.376,120.054,3sJx8qerYrs92oqVAa9S0Z,172400,7
1246,1246,Britney Spears,Kill the Lights,0.741,0.622,8,-5.878,1,0.0404,0.00887,0.000501,0.15,0.625,122.013,263w5yLLnexUUOMc5Py9m5,239213,0
1247,1247,Britney Spears,Blur,0.601,0.717,7,-5.458,1,0.0259,0.0155,0.000164,0.114,0.658,138.042,0Y7exe8Yu2nbuIvGDRGXcz,187893,0
1248,1248,Britney Spears,Mannequin,0.643,0.884,10,-6.934,0,0.0511,0.0014,3.07e-05,0.122,0.627,129.998,3buxlp1m5TLONPem13GSpt,246493,7
1249,1249,Britney Spears,Mmm Papi,0.679,0.795,6,-6.5,0,0.0669,0.0658,1.21e-06,0.0601,0.924,80.009,3m8sxh3LPR5crLvL7QvCgp,202307,7
1250,1250,Britney Spears,My Baby,0.601,0.154,2,-15.975,1,0.0299,0.84,0.00102,0.101,0.159,99.973,5gkgwVSPu1NvkRwPDWb8aq,198733,6
1251,1251,Britney Spears,Lace and Leather,0.863,0.586,7,-6.512,1,0.0617,0.0074,0.000646,0.103,0.823,111.968,77mOEEC4yLh8U7zCa0lInh,167560,0
1252,1252,Britney Spears,Phonography,0.883,0.783,0,-9.561,0,0.096,0.0311,0.00169,0.125,0.503,111.997,4hGlPn5GCI4jrueRPrqNvA,213667,7
1253,1253,Britney Spears,Hot as Ice,0.83,0.742,7,-3.783,1,0.036,0.0247,0.0,0.0488,0.951,127.933,6iqwOVXYuYQYCaQ0ljcans,196707,0
1254,1254,Britney Spears,Breathe on Me,0.709,0.565,5,-6.395,0,0.0471,0.00209,0.0125,0.0901,0.571,112.203,1lK5iIMKifrxERzS3iimJH,223760,7
1255,1255,Britney Spears,Shadow,0.314,0.66,5,-7.182,0,0.0439,0.0509,0.0,0.0928,0.239,141.121,4XEQZ9OqZb6xLxKsFppO3K,224880,1
1256,1256,Britney Spears,Overprotected - Radio Edit,0.682,0.894,0,-1.73,0,0.0727,0.0381,0.0,0.416,0.845,95.992,5p0KCAuu5nrHpTuAIhHdLw,198600,2
1257,1257,Britney Spears,Cinderella,0.667,0.898,1,-1.843,0,0.0448,0.00293,0.000722,0.159,0.751,110.056,4PoTu14Wi2o9l0Rb09gBCa,219227,7
1258,1258,Britney Spears,I Run Away,0.604,0.851,0,-4.78,0,0.0274,0.00616,0.000366,0.0511,0.649,144.015,7zs5aog6tlIeniHcnoB0HJ,244067,7
1259,1259,Britney Spears,Lucky,0.765,0.791,8,-5.707,1,0.0317,0.262,0.000154,0.0669,0.966,95.026,2TTYIwTM2iLC1YOyHuhRMt,206227,0
1260,1260,Britney Spears,Don't Go Knockin' on My Door,0.808,0.761,10,-5.614,0,0.0512,0.23,0.0,0.674,0.92,110.965,3HTkB9Nk04MJHkG0X6cL2R,223533,2
1261,1261,Britney Spears,Don't Let Me Be the Last to Know,0.633,0.755,4,-6.566,1,0.0421,0.158,0.0,0.273,0.729,138.96,3OitWDgR4SzAUOm3TBmvhw,230933,0
1262,1262,Britney Spears,Dear Diary,0.509,0.157,3,-14.285,1,0.0333,0.814,0.0,0.166,0.288,127.66,1NmjzfxyAN9u5EaqHk1uIY,166653,6
1263,1263,Britney Spears,Where Are You Now,0.636,0.489,9,-8.098,1,0.0263,0.337,0.0,0.291,0.297,125.616,4MOBPIIRUgHTBAp0NpgLTm,279387,4
1264,1264,Britney Spears,One Kiss from You,0.732,0.888,7,-2.415,1,0.0792,0.0702,2.88e-06,0.379,0.674,93.991,5iW9Y4seDbBgIchT0ANY3q,203280,0
1265,1265,Britney Spears,Sometimes,0.745,0.742,10,-5.693,1,0.0259,0.42,0.0,0.102,0.806,95.996,1UI0l2L66HJ9AtoEOlHzv4,245067,0
1266,1266,Britney Spears,Born to Make You Happy,0.633,0.922,11,-4.842,0,0.0454,0.116,0.000465,0.071,0.686,84.11,4l1MNtoCiTxBwf6yxD7kFd,243533,7
1267,1267,Britney Spears,From the Bottom of My Broken Heart,0.677,0.665,7,-5.171,1,0.0305,0.56,1.01e-06,0.338,0.706,74.981,70XtWbcVZcpaOddJftMcVi,312533,4
1268,1268,Britney Spears,Deep In My Heart,0.799,0.783,6,-4.369,0,0.0314,0.0319,7.46e-06,0.078,0.904,117.005,3lpRz2Zp0mPKKgXfoLNt42,215933,7
1269,1269,Nicki Minaj,Pills N Potions,0.391,0.604,2,-8.104,1,0.212,0.00812,5.18e-06,0.0443,0.168,169.658,0nnRUsgfm4uQUYTCIH9NZy,268000,1
1270,1270,Nicki Minaj,The Night Is Still Young,0.656,0.692,1,-6.145,0,0.0563,0.00212,0.00305,0.128,0.693,128.017,75u9uswC5UMdtv4SQ3xSYf,227560,7
1271,1271,Nicki Minaj,Anaconda,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,5eqiMMbaeUZ32Q7sS00H35,260240,0
1272,1272,Nicki Minaj,Roman Holiday,0.768,0.731,10,-6.371,0,0.105,0.0391,3.28e-05,0.303,0.371,128.023,4CNIiODuKS3NJ8qPALVwMp,245707,7
1273,1273,Nicki Minaj,Right By My Side,0.397,0.825,1,-4.791,1,0.357,0.0198,0.0,0.135,0.533,162.033,0YzzPwaX9290mmNV2uSmcD,265333,1
1274,1274,Nicki Minaj,Starships,0.753,0.732,11,-2.399,0,0.0937,0.154,0.0,0.196,0.694,125.009,6QOa1PLDUp54tzJHH1vnsf,210627,7
1275,1275,Nicki Minaj,Pound The Alarm,0.736,0.848,1,-3.635,0,0.068,0.041,4.96e-06,0.0316,0.624,124.987,0jaFadjn9PwHr8ZcqhZmAH,205640,7
1276,1276,Nicki Minaj,Whip It,0.772,0.781,6,-5.183,1,0.212,0.0418,0.00051,0.37,0.778,128.061,5yohSvdDAEMGJHu5KdYboR,195840,0
1277,1277,Nicki Minaj,Stupid Hoe,0.892,0.839,7,-5.8,1,0.276,0.0293,0.115,0.166,0.714,99.992,2Kxeqcs66wQENKJMyCW2xG,196800,0
1278,1278,Nicki Minaj,Va Va Voom,0.642,0.818,8,-3.399,1,0.0331,0.072,0.00311,0.214,0.712,126.883,5moUyr5BliVwQpLYzfn5tr,183560,0
1279,1279,Nicki Minaj,Super Bass,0.721,0.867,11,-4.302,1,0.196,0.29,2.87e-06,0.503,0.639,127.033,7gKIt3rDGIMJDFVSPBnGmj,200013,2
1280,1280,Maroon 5,Cold,0.703,0.715,9,-6.285,0,0.114,0.139,0.0,0.0456,0.497,99.924,5NNlUMcOEOdoOIwwaWXv0k,234308,7
1281,1281,Maroon 5,One More Night,0.714,0.821,5,-3.426,0,0.0315,0.0594,0.0,0.0799,0.636,93.0,5sSjntBXVmtJLCcMlJP5Qb,219493,7
1282,1282,Maroon 5,Payphone - Edit,0.741,0.783,4,-4.791,1,0.0415,0.015,0.0,0.302,0.534,110.002,5cy3CNTBZbX8vZUIsu4p7K,231373,0
1283,1283,Maroon 5,Daylight,0.657,0.679,2,-5.511,1,0.0269,0.00246,0.0,0.211,0.331,120.007,7e2AYYiGkqxeVv7QkOyqM1,225307,0
1284,1284,Maroon 5,Lucky Strike,0.674,0.746,11,-4.542,0,0.042,0.000634,0.0,0.118,0.44,143.992,06hGqBU8CP78A1QZA6sec9,185293,7
1285,1285,Maroon 5,Ladykiller,0.811,0.618,7,-6.853,1,0.041,0.00867,0.000243,0.144,0.769,115.058,0Tfik5OfJGHQhnwYWPUyo6,163973,0
1286,1286,Maroon 5,Love Somebody,0.675,0.792,1,-6.303,1,0.0368,0.145,0.0,0.12,0.395,120.016,3UBVRfcLmyHmN6e7gdqlMt,229813,0
